商家名,商圈,类型,评分,城市,人均价格
广东顺德公烧鹅,望京,顺德菜,7.7,北京,152
福荣记,地安门,茶餐厅,8.766666666666667,北京,104
香港草根食堂,三里屯,茶餐厅,8.6,北京,115
华尔道夫酒店·紫金阁,王府井/东单,粤菜馆,9.133333333333333,北京,374
丽思卡尔顿·玉餐厅,大望路,粤菜馆,8.966666666666667,北京,372
新旺茶餐厅,常营,茶餐厅,8.6,北京,78
火齐潮汕砂锅粥,西红门,潮汕菜,8.533333333333333,北京,97
澳门陈光记烧味饭店,双井,烧腊,8.466666666666667,北京,71
潮粥荟·蟹逅,青年路,潮汕菜,8.966666666666667,北京,97
港佬1979餐厅,后沙峪,广州菜,8.6,北京,153
老广酒楼,安贞,粤菜馆,7.7,北京,97
北京粤财JW万豪酒店·万豪中餐厅,宣武门,粤菜馆,9.166666666666666,北京,300
国二招茗粤轩茶餐厅,西直门/动物园,茶餐厅,8.166666666666666,北京,118
和汤粤色,广外大街,广州菜,8.433333333333334,北京,105
鼎泰珍烧鹅广州大排檔,东四,烧腊,7.3,北京,87
MY SOUP 卖汤,朝外大街/世贸天阶,粤菜馆,8.766666666666667,北京,134
潮舍,朝外大街/世贸天阶,潮汕菜,9.1,北京,252
港饮港食,双井,茶餐厅,8.966666666666667,北京,110
正赫·潮汕砂锅粥,亮马桥/三元桥,粤菜馆,8.966666666666667,北京,95
潮汕餐厅,洋桥/木樨园,潮汕菜,8.0,北京,102
惟炉潮厨,双井,潮汕菜,8.533333333333333,北京,155
潮粥人·潮汕味道,西单,潮汕菜,8.766666666666667,北京,100
BUFFY小黄鸭茶楼,花乡,茶餐厅,8.6,北京,89
粤溪菜馆,王府井/东单,粤菜馆,8.266666666666667,北京,141
避风塘,西红门,茶餐厅,8.299999999999999,北京,97
太兴餐厅,酒仙桥,茶餐厅,8.0,北京,110
悦萃港式茶餐厅,五棵松,茶餐厅,8.1,北京,101
四方小馆·打边炉,建国门/北京站,粤菜馆,7.866666666666667,北京,119
新明园,朝外大街,粤菜馆,8.4,北京,266
俐姐潮味小馆,新街口,潮汕菜,8.033333333333333,北京,75
新粤小馆,什刹海,粤菜馆,8.9,北京,145
澳门味道,北下关,茶餐厅,8.5,北京,85
顺峰,亮马桥/三元桥,粤式茶点,8.266666666666667,北京,440
阿萍粤菜与毛毛烧烤,昌平镇,广州菜,8.766666666666667,北京,106
王府井文华东方酒店·紫膳餐厅,王府井/东单,粤式茶点,9.1,北京,573
宽饭·煲仔饭·砂锅粥,五棵松,粤菜馆,8.100000000000001,北京,69
觅唐新粤菜·有机茶,亮马桥/三元桥,粤菜馆,9.0,北京,162
顺德人的家,北大地/万丰路,粤菜馆,8.1,北京,171
祈年8号中餐厅,崇文门,粤菜馆,8.700000000000001,北京,149
北京康莱德酒店·陆羽餐厅,朝阳公园/团结湖,广州菜,8.6,北京,241
隐厨·中国菜馆,三里屯,湘菜,8.966666666666667,北京,161
潇湘阁,三里屯/工体,湘菜,8.566666666666665,北京,73
马凯餐厅,地安门,湘菜,8.933333333333332,北京,119
越来越湘,中关村,湘菜,8.833333333333332,北京,85
酷湘·江南庭院餐厅·正统湘菜,大望路,湘菜,9.033333333333333,北京,356
老长沙大食堂,三里屯/工体,湘菜,8.233333333333333,北京,73
湘爱,工人体育场,湘菜,9.233333333333333,北京,419
湘肠香火锅店,朝阳公园/团结湖,湘菜,7.7,北京,117
雁舍 湘食·茶点,三里屯,湘菜,8.866666666666667,北京,127
潇湘府,望京,湘菜,9.033333333333333,北京,133
湘寻辣访,三里屯,湘菜,9.066666666666668,北京,79
渔芙南,阜成门,湘菜,8.866666666666665,北京,141
谭家四道菜,亮马桥/三元桥,湘菜,8.833333333333334,北京,80
潇湘甲鱼村,清河,湘菜,8.799999999999999,北京,279
壹同·湖南菜,王府井/东单,湘菜,8.799999999999999,北京,219
姐夫的小菜,中关村,湘菜,8.633333333333333,北京,81
蛙来哒,西单,湘菜,8.666666666666666,北京,99
湘船·湘菜馆,国贸,湘菜,8.733333333333333,北京,76
匠熙小馆,和平里,湘菜,8.966666666666667,北京,90
蜀龍碼头·金牌水煮鱼,对外经贸,湘菜,7.966666666666666,北京,124
湘融府,西城区,湘菜,9.0,北京,95
湘彬萱,北太平庄,湘菜,8.299999999999999,北京,100
八斗鸡·湘菜馆,国贸/建外,湘菜,8.200000000000001,北京,94
翠清酒家,公主坟/万寿路,湘菜,7.233333333333333,北京,109
小湘旺·臭鳜鱼,双井,湘菜,8.633333333333333,北京,81
京湘壹號,酒仙桥,湘菜,7.7,北京,75
湖南永州驻京办,六里桥/丽泽桥,湘菜,7.266666666666666,北京,111
彭厨,昌平镇,湘菜,8.2,北京,85
Karaiya辣屋湖南料理·隐泉旗下,国贸/建外,湘菜,8.366666666666665,北京,141
小湘旺,百子湾,湘菜,8.9,北京,112
还湘•湖南菜,远大路,湘菜,8.166666666666666,北京,91
万禾湘·剁椒鱼头,798/大山子,湘菜,9.033333333333333,北京,90
上地宴,上地,湘菜,8.200000000000001,北京,116
湘味淳,鲁谷,湘菜,8.666666666666666,北京,91
小湘土鱻鱼局,亮马桥/三元桥,湘菜,9.066666666666668,北京,108
合品記·湖南私房菜,亮马桥/三元桥,湘菜,8.033333333333333,北京,124
曲园酒楼,阜成门,湘菜,7.766666666666666,北京,113
张斌饭店,新华大街,湘菜,8.466666666666667,北京,51
洞庭楚湘,复兴门,湘菜,8.766666666666667,北京,113
春雨轩·湘菜馆,大望路,湘菜,8.299999999999999,北京,91
望湘园·洞庭渔宴,回龙观,湘菜,8.4,北京,85
潇湘码头,果园,湘菜,8.766666666666667,北京,93
湘潮,青年路,湘菜,8.299999999999999,北京,82
襄邻湘依 We Are The Ones,东直门,湘菜,7.8,北京,149
湖南益阳驻京联络处餐厅,六里桥/丽泽桥,湘菜,7.333333333333333,北京,101
湘水之珠,航天桥,湘菜,7.533333333333334,北京,190
芙蓉无双  荣派湘菜,金融街,湘菜,8.299999999999999,北京,570
静海轩湘菜王,亚运村,湘菜,8.0,北京,118
城外驿音乐酒馆,亮马桥/三元桥,湘菜,8.433333333333332,北京,131
湘圣,四季青,湘菜,9.066666666666668,北京,89
又一湘,亚运村,湘菜,8.5,北京,90
湘榭丽舍,大望路,湘菜,8.666666666666666,北京,98
俏湘厨·地道湘菜,牡丹园/北太平庄,湘菜,7.866666666666667,北京,80
湘与香缘,王府井/东单,湘菜,8.866666666666667,北京,81
因为辣所以湘,槐房万达广场,湘菜,9.133333333333333,北京,71
曾府湘菜,首都机场,湘菜,8.833333333333334,北京,112
潇湘楼,北沙滩,湘菜,8.966666666666667,北京,100
书湘门地,太阳宫,湘菜,7.5,北京,0
京湘荟·剁椒鱼头,航天桥,湘菜,8.633333333333333,北京,95
珑湘荟臭鳜鱼,大望路,湘菜,8.766666666666667,北京,102
小芙蓉湘菜,朝外大街/世贸天阶,湘菜,8.833333333333334,北京,119
豆豆湘臭鳜鱼,方庄/蒲黄榆,湘菜,7.866666666666667,北京,95
汇友 · 恰饭食堂,前门,湘菜,8.499999999999998,北京,78
湘阅·常德大湖鱼头,六里桥/丽泽桥,湘菜,8.966666666666667,北京,130
麓湘小镇,六里桥/丽泽桥,湘菜,9.0,北京,85
留下·湘味,新华大街,湘菜,8.566666666666668,北京,98
湘show,上地,湘菜,8.700000000000001,北京,87
湘德楼,德外大街,湘菜,7.9333333333333345,北京,87
岸乡 湖南菜·下午茶,梨园,湘菜,8.966666666666667,北京,114
湘鄂汇,五棵松,湘菜,8.633333333333333,北京,123
湘九·翠鸣园,广内大街,湘菜,8.5,北京,95
湘南雪北·湘菜·臭鳜鱼,后沙峪,湘菜,8.566666666666666,北京,97
乐趣坊嘉肴·烤鸭·川湘菜,上地,湘菜,8.7,北京,95
虎哋蟹钳,首都机场,湘菜,7.8,北京,93
东方红酒楼,知春路,湘菜,7.733333333333333,北京,142
民族饭店四季餐厅,西单,湘菜,8.733333333333333,北京,335
湖南大厦·首湘缘中餐厅,建国门/北京站,湘菜,8.1,北京,169
印湘·剁椒鱼头,上地,湘菜,8.866666666666667,北京,96
湘乡楼,亚运村,湘菜,8.066666666666666,北京,89
河塘,六里桥/丽泽桥,湘菜,8.200000000000001,北京,82
湘满甲·黄焖甲鱼创始者,六里桥/丽泽桥,湘菜,7.3999999999999995,北京,287
古井桂鱼乡,首都机场,湘菜,8.9,北京,94
醉湘,北大地/万丰路,湘菜,8.466666666666667,北京,113
湘西土菜,望京,湘菜,8.6,北京,107
湘芝小厨,五棵松,湘菜,7.8999999999999995,北京,105
湘遇长安,朝外大街/世贸天阶,湘菜,7.666666666666667,北京,45
園味艺术餐厅,宋庄,湘菜,8.966666666666667,北京,97
禧喜私房菜,朝阳公园/团结湖,湘菜,8.166666666666666,北京,107
吉祥鸟湘菜馆,朝外大街,湘菜,7.233333333333334,北京,98
太初湘苑,酒仙桥,湘菜,8.166666666666666,北京,105
菜香根酒楼,广外大街,湘菜,7.233333333333334,北京,90
同里香·臭桂鱼,宋庄,湘菜,8.633333333333333,北京,80
沅湘小馆,鲁谷,湘菜,7.5,北京,115
聚五福大酒楼,回龙观,湘菜,8.233333333333333,北京,75
毛家菜馆,黄村,湘菜,8.266666666666666,北京,81
