商家名,商圈,类型,评分,城市,人均价格
避风塘,苏州中心,茶餐厅,9.1,苏州,93
粤仔湾,龙湖狮山天街商场,粤菜馆,8.866666666666665,苏州,78
南枝记,长桥地区,茶餐厅,8.666666666666666,苏州,83
添發,苏州中心商场,烧腊,8.566666666666666,苏州,80
紫藤·粤味私厨,苏州中心商场,粤菜馆,9.0,苏州,126
金海华·悦食东方·CHAO27,博览中心,潮汕菜,8.566666666666668,苏州,614
苏粤阁,宝带东路,粤菜馆,7.666666666666667,苏州,0
尼盛万丽酒店万丽轩中餐厅,苏州中心商场,粤菜馆,9.1,苏州,153
厚兴瑜记港式茶餐厅,景德路沿线,茶餐厅,8.166666666666666,苏州,25
四喜冰室,松陵,茶餐厅,8.4,苏州,61
香樟花园·时尚厨房,独墅湖大学城,粤菜馆,8.933333333333334,苏州,146
顾亭·阅江南,东方之门/湖滨新天地,粤菜馆,8.166666666666668,苏州,131
多多旺港式茶餐厅,塔园路,茶餐厅,8.166666666666666,苏州,79
客满堂·广东家常菜,苏州中心,广州菜,8.600000000000001,苏州,82
岁粤moon餐吧,博览中心,粤菜馆,8.2,苏州,364
七爷清汤腩,苏州中心,茶餐厅,8.466666666666667,苏州,61
聚棠港式餐廳,星海广场,茶餐厅,9.066666666666668,苏州,40
十二悦厨·茶餐厅,唯亭,茶餐厅,8.033333333333333,苏州,89
荔茵记潮汕砂锅粥,十全街/凤凰街,潮汕菜,8.799999999999999,苏州,65
美美花园湖景餐厅,李公堤,茶餐厅,8.4,苏州,129
小城香荟,世茂,粤菜馆,8.799999999999999,苏州,143
啫啫有味猛火生啫煲,永旺梦乐城,顺德菜,7.933333333333334,苏州,106
美庐公馆,李公堤,粤菜馆,9.0,苏州,288
庆福茶楼·港式茶餐厅,苏州中心,茶餐厅,8.0,苏州,57
金光鸽王,前进路,粤菜馆,8.233333333333333,苏州,85
澳门陈光记烧味饭店,圆融时代广场,烧腊,7.833333333333333,苏州,75
九宾湖韵,东方之门,粤式茶点,8.133333333333333,苏州,126
粤点王,永旺梦乐城,茶餐厅,8.033333333333333,苏州,70
南拳十三姨广式精致餐厅,虎丘景区,粤菜馆,8.566666666666668,苏州,58
朗庭别苑,李公堤,粤菜馆,8.299999999999999,苏州,205
东篱居·港式餐厅,长桥地区,粤菜馆,8.266666666666666,苏州,54
唐人街食府,李公堤,茶餐厅,8.266666666666667,苏州,59
荔茵潮汕砂锅粥直营店,十全街/凤凰街,潮汕菜,8.066666666666666,苏州,73
胜记凯心茶餐厅,前进路,茶餐厅,7.566666666666666,苏州,87
鲍鱼王子,苏州中心商场,燕翅鲍,8.966666666666667,苏州,234
吴粤轩,盘门,粤菜馆,9.033333333333333,苏州,242
VONE·璞悦荟,李公堤,粤菜馆,8.566666666666668,苏州,326
笛子烧卤港式茶餐厅,狮山地区,烧腊,7.599999999999999,苏州,0
水月周庄铂尔曼酒店·水月荟中餐厅,周庄,客家菜,8.366666666666667,苏州,149
茗香楼·精品餐厅,苏州乐园,粤菜馆,9.133333333333333,苏州,437
娄江码头一号国际餐厅,前进路,粤菜馆,7.033333333333334,苏州,100
苏州太湖万豪酒店·万豪中餐厅,胥口镇/穹窿山,粤菜馆,8.833333333333332,苏州,201
笛子·烧卤,陆慕元和,茶餐厅,8.233333333333333,苏州,32
苏州希尔顿酒店·御玺中餐厅,湖东邻里中心,粤菜馆,9.066666666666668,苏州,193
宝记砂锅粥城,柏庐路,潮汕菜,8.266666666666667,苏州,86
荟裕轩,永利广场,粤菜馆,8.733333333333334,苏州,191
逸府·融味新潮菜,博览中心,潮汕菜,7.666666666666667,苏州,0
阿龙潮汕砂锅粥,独墅湖大学城,潮汕菜,8.633333333333333,苏州,87
金海华·悦食东方·CHAO27·下午茶,博览中心,粤式茶点,7.733333333333333,苏州,270
80s港式茶餐厅,海运堤,茶餐厅,8.3,苏州,86
时光餐厅,李公堤,广州菜,8.466666666666667,苏州,95
（东）東墅·私宴,五洋广场,顺德菜,7.400000000000001,苏州,0
桔子树餐厅,友谊路,广州菜,8.166666666666666,苏州,77
标记Jane's kitchen,十全街/凤凰街,茶餐厅,8.633333333333335,苏州,55
杰记金牌烧腊,松陵,烧腊,8.466666666666667,苏州,73
大渔海棠·中餐厅,大渔湾商业广场,粤菜馆,7.433333333333334,苏州,161
和全茶冰厅,人民路,茶餐厅,7.533333333333334,苏州,70
宴遇四月天,高新区文体中心,粤菜馆,8.533333333333333,苏州,101
喜乐港式餐厅,城北,茶餐厅,7.366666666666667,苏州,0
浒粤轩融合粤菜餐厅,浒关镇,粤菜馆,8.366666666666667,苏州,166
花间·巴格斯 私房菜,李公堤,粤菜馆,7.6000000000000005,苏州,0
米香粥府,金鸡湖商业广场,粤菜馆,8.5,苏州,63
久粤久·潮汕砂锅粥,木渎地区,粤菜馆,8.4,苏州,79
铂悦酒家,印象城购物中心,粤菜馆,8.200000000000001,苏州,118
江18饭店,太仓市其他,粤菜馆,8.033333333333333,苏州,71
隆昌,万宝财富商业广场,粤菜馆,8.0,苏州,61
麦古鸽王,斜塘老街,粤菜馆,8.200000000000001,苏州,70
阳澄湖费尔蒙酒店颐丰阁中餐厅,阳澄湖旅游度假区,粤菜馆,8.566666666666668,苏州,199
乳鸽先生,玲珑湾,茶餐厅,8.0,苏州,83
杰记港式餐厅,盛泽,茶餐厅,7.5,苏州,67
浒苑亚洲精品餐厅,浒关镇,粤菜馆,7.866666666666667,苏州,64
广东经理饭店,陆慕元和,粤菜馆,7.800000000000001,苏州,127
粤想来顺德餐厅,南门,顺德菜,7.733333333333333,苏州,147
邱记潮汕砂锅粥,乐和城,潮汕菜,7.366666666666667,苏州,0
皇后餐厅,体育中心,茶餐厅,7.9333333333333345,苏州,94
蛙小侠,苏州中心,湘菜,9.0,苏州,90
